# nx 200 
# ny 200 
# zeta0    alpha   kzeta       
0.01910      1.16583      0.04944
0.01910      1.17588      0.04928
0.01910      1.18593      0.04912
0.01910      1.19598      0.04897
0.01910      1.20603      0.04881
0.01910      1.21608      0.04865
0.01910      1.22613      0.04850
0.01910      1.23618      0.04834
0.01910      1.24623      0.04819
0.01910      1.25628      0.04804
0.01910      1.26633      0.04789
0.01910      1.27638      0.04774
0.01910      1.28643      0.04759
0.01910      1.29648      0.04744
0.01910      1.30653      0.04729
0.01910      1.31658      0.04714
0.01910      1.32663      0.04700
0.01910      1.33668      0.04685
0.01910      1.34673      0.04671
0.01910      1.35678      0.04657
0.01910      1.36683      0.04642
0.01910      1.37688      0.04628
0.01910      1.38693      0.04614
0.01910      1.39698      0.04600
0.01910      1.40704      0.04586
0.01910      1.41709      0.04573
0.01910      1.42714      0.04559
0.01910      1.43719      0.04545
0.01910      1.44724      0.04532
0.01910      1.45729      0.04518
0.01910      1.46734      0.04505
0.01910      1.47739      0.04492
0.01910      1.48744      0.04478
0.01910      1.49749      0.04465
0.01910      1.50754      0.04452
0.01910      1.51759      0.04439
0.01910      1.52764      0.04426
0.01910      1.53769      0.04413
0.01910      1.54774      0.04401
0.01910      1.55779      0.04388
0.01910      1.56784      0.04375
0.01910      1.57789      0.04363
0.01910      1.58794      0.04350
0.01910      1.59799      0.04338
0.01910      1.60804      0.04325
0.01910      1.61809      0.04313
0.01910      1.62814      0.04301
0.01910      1.63819      0.04289
0.01910      1.64824      0.04277
0.01910      1.65829      0.04265
0.01910      1.66834      0.04253
0.01910      1.67839      0.04241
0.01910      1.68844      0.04229
0.01910      1.69849      0.04217
0.01910      1.70854      0.04206
0.01910      1.71859      0.04194
0.01910      1.72864      0.04183
0.01910      1.73869      0.04171
0.01910      1.74874      0.04160
0.01910      1.75879      0.04148
0.01910      1.76884      0.04137
0.01910      1.77889      0.04126
0.01910      1.78894      0.04115
0.01910      1.79899      0.04104
0.01910      1.80905      0.04093
0.01910      1.81910      0.04082
0.01910      1.82915      0.04071
0.01910      1.83920      0.04060
0.01910      1.84925      0.04049
0.01910      1.85930      0.04038
0.01910      1.86935      0.04028
0.01910      1.87940      0.04017
0.01910      1.88945      0.04006
0.01910      1.89950      0.03996
0.01910      1.90955      0.03985
0.01910      1.91960      0.03975
0.01910      1.92965      0.03965
0.01910      1.93970      0.03954
0.01910      1.94975      0.03944
0.01910      1.95980      0.03934
0.01910      1.96985      0.03924
0.01910      1.97990      0.03913
0.01910      1.98995      0.03903
0.01910      2.00000      0.03893
0.02387      0.00000      0.10020
0.02387      0.01005      0.09968
0.02387      0.02010      0.09916
0.02387      0.03015      0.09864
0.02387      0.04020      0.09814
0.02387      0.05025      0.09763
0.02387      0.06030      0.09713
0.02387      0.07035      0.09664
0.02387      0.08040      0.09615
0.02387      0.09045      0.09567
0.02387      0.10050      0.09519
0.02387      0.11055      0.09471
0.02387      0.12060      0.09424
0.02387      0.13065      0.09378
0.02387      0.14070      0.09332
0.02387      0.15075      0.09286
0.02387      0.16080      0.09241
0.02387      0.17085      0.09197
0.02387      0.18090      0.09152
0.02387      0.19095      0.09108
0.02387      0.20101      0.09065
0.02387      0.21106      0.09022
0.02387      0.22111      0.08979
0.02387      0.23116      0.08937
0.02387      0.24121      0.08895
0.02387      0.25126      0.08854
0.02387      0.26131      0.08813
0.02387      0.27136      0.08772
0.02387      0.28141      0.08732
0.02387      0.29146      0.08692
0.02387      0.30151      0.08652
0.02387      0.31156      0.08613
0.02387      0.32161      0.08574
0.02387      0.33166      0.08536
0.02387      0.34171      0.08498
0.02387      0.35176      0.08460
0.02387      0.36181      0.08423
0.02387      0.37186      0.08385
0.02387      0.38191      0.08349
0.02387      0.39196      0.08312
0.02387      0.40201      0.08276
0.02387      0.41206      0.08240
0.02387      0.42211      0.08204
0.02387      0.43216      0.08169
0.02387      0.44221      0.08134
0.02387      0.45226      0.08100
0.02387      0.46231      0.08065
0.02387      0.47236      0.08031
0.02387      0.48241      0.07997
0.02387      0.49246      0.07964
0.02387      0.50251      0.07931
0.02387      0.51256      0.07898
0.02387      0.52261      0.07865
0.02387      0.53266      0.07833
0.02387      0.54271      0.07801
0.02387      0.55276      0.07769
0.02387      0.56281      0.07737
0.02387      0.57286      0.07706
0.02387      0.58291      0.07675
0.02387      0.59296      0.07644
0.02387      0.60302      0.07613
0.02387      0.61307      0.07583
0.02387      0.62312      0.07553
0.02387      0.63317      0.07523
0.02387      0.64322      0.07493
0.02387      0.65327      0.07464
0.02387      0.66332      0.07434
0.02387      0.67337      0.07406
0.02387      0.68342      0.07377
0.02387      0.69347      0.07348
0.02387      0.70352      0.07320
0.02387      0.71357      0.07292
0.02387      0.72362      0.07264
0.02387      0.73367      0.07236
0.02387      0.74372      0.07209
0.02387      0.75377      0.07182
0.02387      0.76382      0.07155
0.02387      0.77387      0.07128
0.02387      0.78392      0.07101
0.02387      0.79397      0.07075
0.02387      0.80402      0.07049
0.02387      0.81407      0.07023
0.02387      0.82412      0.06997
0.02387      0.83417      0.06971
0.02387      0.84422      0.06946
0.02387      0.85427      0.06920
0.02387      0.86432      0.06895
0.02387      0.87437      0.06870
0.02387      0.88442      0.06846
0.02387      0.89447      0.06821
0.02387      0.90452      0.06797
0.02387      0.91457      0.06772
0.02387      0.92462      0.06748
0.02387      0.93467      0.06724
0.02387      0.94472      0.06701
0.02387      0.95477      0.06677
0.02387      0.96482      0.06654
0.02387      0.97487      0.06631
0.02387      0.98492      0.06608
0.02387      0.99497      0.06585
0.02387      1.00503      0.06562
0.02387      1.01508      0.06539
0.02387      1.02513      0.06517
0.02387      1.03518      0.06495
0.02387      1.04523      0.06473
0.02387      1.05528      0.06451
0.02387      1.06533      0.06429
0.02387      1.07538      0.06407
0.02387      1.08543      0.06386
0.02387      1.09548      0.06364
0.02387      1.10553      0.06343
0.02387      1.11558      0.06322
0.02387      1.12563      0.06301
0.02387      1.13568      0.06280
0.02387      1.14573      0.06259
0.02387      1.15578      0.06239
0.02387      1.16583      0.06219
0.02387      1.17588      0.06198
0.02387      1.18593      0.06178
0.02387      1.19598      0.06158
0.02387      1.20603      0.06138
0.02387      1.21608      0.06118
0.02387      1.22613      0.06099
0.02387      1.23618      0.06079
0.02387      1.24623      0.06060
0.02387      1.25628      0.06041
0.02387      1.26633      0.06022
0.02387      1.27638      0.06003
0.02387      1.28643      0.05984
0.02387      1.29648      0.05965
0.02387      1.30653      0.05946
0.02387      1.31658      0.05928
0.02387      1.32663      0.05909
0.02387      1.33668      0.05891
0.02387      1.34673      0.05873
0.02387      1.35678      0.05855
0.02387      1.36683      0.05837
0.02387      1.37688      0.05819
0.02387      1.38693      0.05801
0.02387      1.39698      0.05783
0.02387      1.40704      0.05766
0.02387      1.41709      0.05748
0.02387      1.42714      0.05731
0.02387      1.43719      0.05714
0.02387      1.44724      0.05697
0.02387      1.45729      0.05680
0.02387      1.46734      0.05663
0.02387      1.47739      0.05646
0.02387      1.48744      0.05629
0.02387      1.49749      0.05613
0.02387      1.50754      0.05596
0.02387      1.51759      0.05580
0.02387      1.52764      0.05563
0.02387      1.53769      0.05547
0.02387      1.54774      0.05531
0.02387      1.55779      0.05515
0.02387      1.56784      0.05499
0.02387      1.57789      0.05483
0.02387      1.58794      0.05467
0.02387      1.59799      0.05452
0.02387      1.60804      0.05436
0.02387      1.61809      0.05421
0.02387      1.62814      0.05405
0.02387      1.63819      0.05390
0.02387      1.64824      0.05375
0.02387      1.65829      0.05359
0.02387      1.66834      0.05344
0.02387      1.67839      0.05329
0.02387      1.68844      0.05314
0.02387      1.69849      0.05300
0.02387      1.70854      0.05285
0.02387      1.71859      0.05270
0.02387      1.72864      0.05256
0.02387      1.73869      0.05241
0.02387      1.74874      0.05227
0.02387      1.75879      0.05212
0.02387      1.76884      0.05198
0.02387      1.77889      0.05184
0.02387      1.78894      0.05170
0.02387      1.79899      0.05156
0.02387      1.80905      0.05142
0.02387      1.81910      0.05128
0.02387      1.82915      0.05114
0.02387      1.83920      0.05101
0.02387      1.84925      0.05087
0.02387      1.85930      0.05073
0.02387      1.86935      0.05060
0.02387      1.87940      0.05046
0.02387      1.88945      0.05033
0.02387      1.89950      0.05020
0.02387      1.90955      0.05007
0.02387      1.91960      0.04993
0.02387      1.92965      0.04980
0.02387      1.93970      0.04967
0.02387      1.94975      0.04954
0.02387      1.95980      0.04941
0.02387      1.96985      0.04929
0.02387      1.97990      0.04916
0.02387      1.98995      0.04903
0.02387      2.00000      0.04891
0.02864      0.00000      0.12143
0.02864      0.01005      0.12079
0.02864      0.02010      0.12015
0.02864      0.03015      0.11952
0.02864      0.04020      0.11890
0.02864      0.05025      0.11828
0.02864      0.06030      0.11767
0.02864      0.07035      0.11707
0.02864      0.08040      0.11647
0.02864      0.09045      0.11588
0.02864      0.10050      0.11530
0.02864      0.11055      0.11472
0.02864      0.12060      0.11414
0.02864      0.13065      0.11358
0.02864      0.14070      0.11301
0.02864      0.15075      0.11246
0.02864      0.16080      0.11190
0.02864      0.17085      0.11136
0.02864      0.18090      0.11082
0.02864      0.19095      0.11028
0.02864      0.20101      0.10975
0.02864      0.21106      0.10923
0.02864      0.22111      0.10871
0.02864      0.23116      0.10819
0.02864      0.24121      0.10768
0.02864      0.25126      0.10718
0.02864      0.26131      0.10667
0.02864      0.27136      0.10618
0.02864      0.28141      0.10569
0.02864      0.29146      0.10520
0.02864      0.30151      0.10472
0.02864      0.31156      0.10424
0.02864      0.32161      0.10376
0.02864      0.33166      0.10330
0.02864      0.34171      0.10283
0.02864      0.35176      0.10237
0.02864      0.36181      0.10191
0.02864      0.37186      0.10146
0.02864      0.38191      0.10101
0.02864      0.39196      0.10056
0.02864      0.40201      0.10012
0.02864      0.41206      0.09969
0.02864      0.42211      0.09925
0.02864      0.43216      0.09882
0.02864      0.44221      0.09840
0.02864      0.45226      0.09797
0.02864      0.46231      0.09756
0.02864      0.47236      0.09714
0.02864      0.48241      0.09673
0.02864      0.49246      0.09632
0.02864      0.50251      0.09592
0.02864      0.51256      0.09551
0.02864      0.52261      0.09512
0.02864      0.53266      0.09472
0.02864      0.54271      0.09433
0.02864      0.55276      0.09394
0.02864      0.56281      0.09356
0.02864      0.57286      0.09317
0.02864      0.58291      0.09280
0.02864      0.59296      0.09242
0.02864      0.60302      0.09205
0.02864      0.61307      0.09168
0.02864      0.62312      0.09131
0.02864      0.63317      0.09095
0.02864      0.64322      0.09059
0.02864      0.65327      0.09023
0.02864      0.66332      0.08987
0.02864      0.67337      0.08952
0.02864      0.68342      0.08917
0.02864      0.69347      0.08882
0.02864      0.70352      0.08848
0.02864      0.71357      0.08814
0.02864      0.72362      0.08780
0.02864      0.73367      0.08746
0.02864      0.74372      0.08713
0.02864      0.75377      0.08680
0.02864      0.76382      0.08647
0.02864      0.77387      0.08614
0.02864      0.78392      0.08582
0.02864      0.79397      0.08549
0.02864      0.80402      0.08518
0.02864      0.81407      0.08486
0.02864      0.82412      0.08454
0.02864      0.83417      0.08423
0.02864      0.84422      0.08392
0.02864      0.85427      0.08361
0.02864      0.86432      0.08331
0.02864      0.87437      0.08301
0.02864      0.88442      0.08271
0.02864      0.89447      0.08241
0.02864      0.90452      0.08211
0.02864      0.91457      0.08182
0.02864      0.92462      0.08152
0.02864      0.93467      0.08123
0.02864      0.94472      0.08095
0.02864      0.95477      0.08066
0.02864      0.96482      0.08037
0.02864      0.97487      0.08009
0.02864      0.98492      0.07981
0.02864      0.99497      0.07953
0.02864      1.00503      0.07926
0.02864      1.01508      0.07898
0.02864      1.02513      0.07871
0.02864      1.03518      0.07844
0.02864      1.04523      0.07817
0.02864      1.05528      0.07791
0.02864      1.06533      0.07764
0.02864      1.07538      0.07738
0.02864      1.08543      0.07712
0.02864      1.09548      0.07686
0.02864      1.10553      0.07660
0.02864      1.11558      0.07634
0.02864      1.12563      0.07609
0.02864      1.13568      0.07583
0.02864      1.14573      0.07558
0.02864      1.15578      0.07533
0.02864      1.16583      0.07509
0.02864      1.17588      0.07484
